node,degree,strategy,adoption_time,tau,seed_fraction
ShinoharaY,9,betweenness,1,0.05,0.0025
vandeVenMCE,9,betweenness,1,0.05,0.0025
JimenezB,5,betweenness,1,0.05,0.0025
AdrichemMA,5,betweenness,1,0.05,0.0025
RudolphyMP,7,betweenness,1,0.05,0.0025
GrootAM,9,betweenness,1,0.05,0.0025
KaasjagerVE,13,betweenness,1,0.05,0.0025
SandersML,1,betweenness,1,0.05,0.0025
ReichardtGL,7,betweenness,1,0.05,0.0025
SchulkesCCGM,3,betweenness,1,0.05,0.0025
VerheyHGC,4,betweenness,1,0.05,0.0025
SchramG,6,betweenness,1,0.05,0.0025
BabuskaR,3,betweenness,1,0.05,0.0025
KrijgsmanAJ,3,betweenness,1,0.05,0.0025
LindenFX,3,betweenness,1,0.05,0.0025
GroenhoutB,8,betweenness,1,0.05,0.0025
KobernaK,8,betweenness,1,0.05,0.0025
TakagakiY,8,betweenness,1,0.05,0.0025
JennyA,8,betweenness,1,0.05,0.0025
RaskaI,8,betweenness,1,0.05,0.0025
SibonOCM,7,betweenness,1,0.05,0.0025
CremersFFM,7,betweenness,1,0.05,0.0025
BucherE,24,betweenness,1,0.05,0.0025
tenKateT,4,betweenness,1,0.05,0.0025
LiangE,6,betweenness,1,0.05,0.0025
ArfmanN,5,betweenness,1,0.05,0.0025
YomanoLP,5,betweenness,1,0.05,0.0025
ConwayY,5,betweenness,1,0.05,0.0025
IngramLON,5,betweenness,1,0.05,0.0025
BeekCKD,5,betweenness,1,0.05,0.0025
OrombelliG,6,betweenness,1,0.05,0.0025
deBaereR,9,betweenness,1,0.05,0.0025
vanHauweP,9,betweenness,1,0.05,0.0025
deWachterR,9,betweenness,1,0.05,0.0025
MergeayM,14,betweenness,1,0.05,0.0025
WabekeKB,5,betweenness,1,0.05,0.0025
SteijgerOM,5,betweenness,1,0.05,0.0025
NieuwenboerHCM,5,betweenness,1,0.05,0.0025
LingemanH,5,betweenness,1,0.05,0.0025
HolthuisJJM,5,betweenness,1,0.05,0.0025
LarssonC,6,betweenness,1,0.05,0.0025
GustafssonL,7,betweenness,1,0.05,0.0025
deWolfJ,6,betweenness,1,0.05,0.0025
BeurskensJEM,6,betweenness,1,0.05,0.0025
HermantRM,13,betweenness,1,0.05,0.0025
SchererT,18,betweenness,1,0.05,0.0025
MassautL,3,betweenness,1,0.05,0.0025
KangJX,5,betweenness,1,0.05,0.0025
VysniauskasV,2,betweenness,1,0.05,0.0025
Lefebvre-BrionH,3,betweenness,1,0.05,0.0025
deLangeCALBH,4,betweenness,1,0.05,0.0025
WeberEJM,4,betweenness,1,0.05,0.0025
SpoelstraEC,8,betweenness,1,0.05,0.0025
JongsmaAPM,13,betweenness,1,0.05,0.0025
HeijnM,6,betweenness,1,0.05,0.0025
WielingaP,19,betweenness,1,0.05,0.0025
MorelK,4,betweenness,1,0.05,0.0025
WillemsenJ,8,betweenness,1,0.05,0.0025
WinkO,2,betweenness,1,0.05,0.0025
StaibLH,3,betweenness,1,0.05,0.0025
DormannC,2,betweenness,1,0.05,0.0025
GuglielmoF,4,betweenness,1,0.05,0.0025
ZijppAT,3,betweenness,1,0.05,0.0025
TjinATsoiT,2,betweenness,1,0.05,0.0025
deBoerRHWAD,2,betweenness,1,0.05,0.0025
HaserLN,4,betweenness,1,0.05,0.0025
LimbackR,6,betweenness,1,0.05,0.0025
terHorstM,6,betweenness,1,0.05,0.0025
StockJB,3,betweenness,1,0.05,0.0025
FlorosN,7,betweenness,1,0.05,0.0025
ReeveJ,4,betweenness,1,0.05,0.0025
HinschbergerJ,5,betweenness,1,0.05,0.0025
GriepinkB,5,betweenness,1,0.05,0.0025
MuntauH,5,betweenness,1,0.05,0.0025
KramerGN,3,betweenness,1,0.05,0.0025
ChollotA,3,betweenness,1,0.05,0.0025
WAD,3,betweenness,1,0.05,0.0025
SchenkBE,7,betweenness,1,0.05,0.0025
MichelBC,7,betweenness,1,0.05,0.0025
vanderHeideYT,7,betweenness,1,0.05,0.0025
vanDijkGM,7,betweenness,1,0.05,0.0025
vanBovenM,3,betweenness,1,0.05,0.0025
HegD,3,betweenness,1,0.05,0.0025
vanDijkSI,9,betweenness,1,0.05,0.0025
GrenfellHR,1,betweenness,1,0.05,0.0025
OdgaardBV,2,betweenness,1,0.05,0.0025
HovingS,5,betweenness,1,0.05,0.0025
StegemanB,5,betweenness,1,0.05,0.0025
KingDI,4,betweenness,1,0.05,0.0025
BackerDirksO,2,betweenness,1,0.05,0.0025
vanNoordH,3,betweenness,1,0.05,0.0025
TelescoCM,12,betweenness,1,0.05,0.0025
FaulknerDJ,4,betweenness,1,0.05,0.0025
HarperMK,4,betweenness,1,0.05,0.0025
DesquerouxF,3,betweenness,1,0.05,0.0025
WrightAD,3,betweenness,1,0.05,0.0025
KonigGM,3,betweenness,1,0.05,0.0025
BrugmanBEM,4,betweenness,1,0.05,0.0025
BinnendijkEP,10,betweenness,1,0.05,0.0025
HornsbyCD,6,betweenness,1,0.05,0.0025
KrozowskiZS,6,betweenness,1,0.05,0.0025
vanStiphoutTPI,4,betweenness,1,0.05,0.0025
vanWorkumM,18,betweenness,1,0.05,0.0025
vanDoorenSJM,6,betweenness,1,0.05,0.0025
OldenburgN,8,betweenness,1,0.05,0.0025
JahodaK,10,betweenness,1,0.05,0.0025
vanderSchaafTW,2,betweenness,1,0.05,0.0025
vanderSmagtPPP,7,betweenness,1,0.05,0.0025
vanderVarstHEMMPNH,4,betweenness,1,0.05,0.0025
RitzenH,4,betweenness,1,0.05,0.0025
FriebelA,4,betweenness,1,0.05,0.0025
BreebartL,2,betweenness,1,0.05,0.0025
AltenaR,3,betweenness,1,0.05,0.0025
SchoutenJG,3,betweenness,1,0.05,0.0025
KuzelR,10,betweenness,1,0.05,0.0025
BlombergM,10,betweenness,1,0.05,0.0025
MerisaldoM,10,betweenness,1,0.05,0.0025
AntoniMH,7,betweenness,1,0.05,0.0025
GelukJL,2,betweenness,1,0.05,0.0025
RobaeyP,4,betweenness,1,0.05,0.0025
BongersV,6,betweenness,1,0.05,0.0025
CattanAR,6,betweenness,1,0.05,0.0025
HallAG,6,betweenness,1,0.05,0.0025
BouvaCCR,3,betweenness,1,0.05,0.0025
deVriesDR,3,betweenness,1,0.05,0.0025
Palmer-BouvaCCR,2,betweenness,1,0.05,0.0025
JacobsHJC,8,betweenness,1,0.05,0.0025
BrucknerV,3,betweenness,1,0.05,0.0025
vanRoosmalenM,5,betweenness,1,0.05,0.0025
BurgessRL,1,betweenness,1,0.05,0.0025
ChengE,3,betweenness,1,0.05,0.0025
vanGelderBF,5,betweenness,1,0.05,0.0025
AubertJ,3,betweenness,1,0.05,0.0025
vanEyserenHE,4,betweenness,1,0.05,0.0025
OpmeerMR,4,betweenness,1,0.05,0.0025
NautaJJP,6,betweenness,1,0.05,0.0025
CsirmazL,2,betweenness,1,0.05,0.0025
SlagerLK,5,betweenness,1,0.05,0.0025
vanSchaickMJM,5,betweenness,1,0.05,0.0025
DobberMR,2,betweenness,1,0.05,0.0025
vanDooremalenJA,2,betweenness,1,0.05,0.0025
StamR,3,betweenness,1,0.05,0.0025
DuinkerkeASH,1,betweenness,1,0.05,0.0025
ManninenJ,1,betweenness,1,0.05,0.0025
GiungiM,3,betweenness,1,0.05,0.0025
NiehofJ,3,betweenness,1,0.05,0.0025
SchutterM,2,betweenness,1,0.05,0.0025
FlorisR,6,betweenness,1,0.05,0.0025
PuppelsG,6,betweenness,1,0.05,0.0025
JacquetA,6,betweenness,1,0.05,0.0025
FraikinSJ,5,betweenness,1,0.05,0.0025
vanLooCA,5,betweenness,1,0.05,0.0025
FrankMJW,3,betweenness,1,0.05,0.0025
KuipersJAM,3,betweenness,1,0.05,0.0025
SwaaijWPM,5,betweenness,1,0.05,0.0025
AlbrechtK,5,betweenness,1,0.05,0.0025
KreuscherR,5,betweenness,1,0.05,0.0025
vonPapsteinP,5,betweenness,1,0.05,0.0025
Schulte-GockingH,5,betweenness,1,0.05,0.0025
ArmbrusterJF,11,betweenness,1,0.05,0.0025
RombergHA,11,betweenness,1,0.05,0.0025
HackNJ,4,betweenness,1,0.05,0.0025
BalazsR,4,betweenness,1,0.05,0.0025
GreenbergJM,6,betweenness,1,0.05,0.0025
KouchiA,6,betweenness,1,0.05,0.0025
IrthH,6,betweenness,1,0.05,0.0025
SnelCE,19,betweenness,1,0.05,0.0025
WarnaarJB,5,betweenness,1,0.05,0.0025
WigboutG,9,betweenness,1,0.05,0.0025
KielmanM,5,betweenness,1,0.05,0.0025
JonakC,5,betweenness,1,0.05,0.0025
WaltonKM,5,betweenness,1,0.05,0.0025
StorGJ,13,betweenness,1,0.05,0.0025
OpstalR,2,betweenness,1,0.05,0.0025
HarveyPJ,4,betweenness,1,0.05,0.0025
CandciasLP,4,betweenness,1,0.05,0.0025
PalmerJM,4,betweenness,1,0.05,0.0025
BrandstaetterV,3,betweenness,1,0.05,0.0025
MalzacherJT,3,betweenness,1,0.05,0.0025
FockeAG,3,betweenness,1,0.05,0.0025
VucicevicS,4,betweenness,1,0.05,0.0025
denBoerGA,3,betweenness,1,0.05,0.0025
HesenW,1,betweenness,1,0.05,0.0025
vandeLaarEM,4,betweenness,1,0.05,0.0025
MesmanSchultzGL,4,betweenness,1,0.05,0.0025
HofstedeR,1,betweenness,1,0.05,0.0025
OleroOleroL,4,betweenness,1,0.05,0.0025
HoweJD,9,betweenness,1,0.05,0.0025
WesterDA,8,betweenness,1,0.05,0.0025
terLaakJJF,4,betweenness,1,0.05,0.0025
JagerCR,1,betweenness,1,0.05,0.0025
BrownTR,4,betweenness,1,0.05,0.0025
vanEchteldCJA,4,betweenness,1,0.05,0.0025
LomanL,4,betweenness,1,0.05,0.0025
PetraB,6,betweenness,1,0.05,0.0025
MichelsenO,4,betweenness,1,0.05,0.0025
JongbloedMHB,1,betweenness,1,0.05,0.0025
WiegersmaA,1,betweenness,1,0.05,0.0025
TerlouwGJ,3,betweenness,1,0.05,0.0025
RutenfransCJC,3,betweenness,1,0.05,0.0025
BoulericeB,3,betweenness,1,0.05,0.0025
ArseneaultL,3,betweenness,1,0.05,0.0025
KoehlerH,4,betweenness,1,0.05,0.0025
GraefeU,4,betweenness,1,0.05,0.0025
vanderSchotLWA,9,betweenness,1,0.05,0.0025
HendrikxMMT,9,betweenness,1,0.05,0.0025
SlijperFME,9,betweenness,1,0.05,0.0025
LamersHJ,4,betweenness,1,0.05,0.0025
RuymakersE,4,betweenness,1,0.05,0.0025
ZuiderwijkEJ,13,betweenness,1,0.05,0.0025
KargHA,3,betweenness,1,0.05,0.0025
KarimAC,4,betweenness,1,0.05,0.0025
WiedemannG,3,betweenness,1,0.05,0.0025
KensikA,2,betweenness,1,0.05,0.0025
MathiesRA,3,betweenness,1,0.05,0.0025
KingS,9,betweenness,1,0.05,0.0025
LoprienoC,9,betweenness,1,0.05,0.0025
LoingtierJ,6,betweenness,1,0.05,0.0025
AlusseA,6,betweenness,1,0.05,0.0025
KoeckhovenSM,2,betweenness,1,0.05,0.0025
vanThorJJNRJM,6,betweenness,1,0.05,0.0025
BrouwerMBW,6,betweenness,1,0.05,0.0025
EgmondMR,6,betweenness,1,0.05,0.0025
BotmanN,4,betweenness,1,0.05,0.0025
KraalMH,4,betweenness,1,0.05,0.0025
GrootCHJ,9,betweenness,1,0.05,0.0025
KruijtB,3,betweenness,1,0.05,0.0025
KuykJ,5,betweenness,1,0.05,0.0025
DunkiJacobsL,5,betweenness,1,0.05,0.0025
SchaapHA,1,betweenness,1,0.05,0.0025
DehghaniB,6,betweenness,1,0.05,0.0025
WiederspahnA,3,betweenness,1,0.05,0.0025
KooimanK,3,betweenness,1,0.05,0.0025
HubertsL,3,betweenness,1,0.05,0.0025
PahlichA,5,betweenness,1,0.05,0.0025
SaruccoM,5,betweenness,1,0.05,0.0025
LangevoordM,3,betweenness,1,0.05,0.0025
deVriesTH,7,betweenness,1,0.05,0.0025
MinnaardW,7,betweenness,1,0.05,0.0025
CofinoWP,7,betweenness,1,0.05,0.0025
LuoG,6,betweenness,1,0.05,0.0025
HoffmanC,4,betweenness,1,0.05,0.0025
BradleyA,6,betweenness,1,0.05,0.0025
KarsentyG,6,betweenness,1,0.05,0.0025
SohockoM,5,betweenness,1,0.05,0.0025
MatsubaE,6,betweenness,1,0.05,0.0025
ErnstingG,2,betweenness,1,0.05,0.0025
OudmanL,3,betweenness,1,0.05,0.0025
RuulsL,5,betweenness,1,0.05,0.0025
WildevuurCHR,5,betweenness,1,0.05,0.0025
MildazieneV,6,betweenness,1,0.05,0.0025
BanieneR,6,betweenness,1,0.05,0.0025
NaucieneZ,6,betweenness,1,0.05,0.0025
PoetschE,4,betweenness,1,0.05,0.0025
CasuttM,4,betweenness,1,0.05,0.0025
MorganRAOEAJ,4,betweenness,1,0.05,0.0025
PuyueloP,7,betweenness,1,0.05,0.0025
MosselmanE,3,betweenness,1,0.05,0.0025
HuisinkM,3,betweenness,1,0.05,0.0025
vandeVijverFAJR,6,betweenness,1,0.05,0.0025
ScholtenIHJM,9,betweenness,1,0.05,0.0025
terHorstGKDY,5,betweenness,1,0.05,0.0025
SomersP,5,betweenness,1,0.05,0.0025
MurrisP,8,betweenness,1,0.05,0.0025
MuusP,1,betweenness,1,0.05,0.0025
MuusPJ,2,betweenness,1,0.05,0.0025
DateM,18,betweenness,1,0.05,0.0025
NohlmansLMKE,3,betweenness,1,0.05,0.0025
BogaardAEJM,3,betweenness,1,0.05,0.0025
vanBovenCPA,4,betweenness,1,0.05,0.0025
OldersmaF,2,betweenness,1,0.05,0.0025
BuunkB,2,betweenness,1,0.05,0.0025
deSwartJA,3,betweenness,1,0.05,0.0025
vanderVeenWECJ,5,betweenness,1,0.05,0.0025
vanderLelieD,6,betweenness,1,0.05,0.0025
vanBrummenJ,4,betweenness,1,0.05,0.0025
PirrungFOH,4,betweenness,1,0.05,0.0025
PlaisierJR,3,betweenness,1,0.05,0.0025
deGraaffRAG,3,betweenness,1,0.05,0.0025
IJdoDJW,3,betweenness,1,0.05,0.0025
KyedM,2,betweenness,1,0.05,0.0025
vanKleunenA,2,betweenness,1,0.05,0.0025
HartmannsgruberK,2,betweenness,1,0.05,0.0025
KucT,3,betweenness,1,0.05,0.0025
ShackletonN,5,betweenness,1,0.05,0.0025
vanderBurghJ,6,betweenness,1,0.05,0.0025
ChiesaS,11,betweenness,1,0.05,0.0025
Rossignol-StrickM,6,betweenness,1,0.05,0.0025
ReijnenMJ,6,betweenness,1,0.05,0.0025
SchoneveldI,6,betweenness,1,0.05,0.0025
GorterY,4,betweenness,1,0.05,0.0025
RuykenMMA,2,betweenness,1,0.05,0.0025
SandwijkJP,5,betweenness,1,0.05,0.0025
SporryA,6,betweenness,1,0.05,0.0025
deGoederenA,6,betweenness,1,0.05,0.0025
SieroF,2,betweenness,1,0.05,0.0025
BrownSE,15,betweenness,1,0.05,0.0025
SimonsBH,9,betweenness,1,0.05,0.0025
VollenbroekEGM,10,betweenness,1,0.05,0.0025
tenKateTK,7,betweenness,1,0.05,0.0025
YomanaLP,3,betweenness,1,0.05,0.0025
SolomonR,1,betweenness,1,0.05,0.0025
DielsL,7,betweenness,1,0.05,0.0025
WinkYA,6,betweenness,1,0.05,0.0025
ReutherC,3,betweenness,1,0.05,0.0025
LoenenT,2,betweenness,1,0.05,0.0025
TheunissenM,3,betweenness,1,0.05,0.0025
KowalskiBR,4,betweenness,1,0.05,0.0025
ToernqvistTE,2,betweenness,1,0.05,0.0025
KatakoAKM,2,betweenness,1,0.05,0.0025
FenimoreEE,7,betweenness,1,0.05,0.0025
BerlisA,3,betweenness,1,0.05,0.0025
Meyer-WilmesH,3,betweenness,1,0.05,0.0025
CallanT,6,betweenness,1,0.05,0.0025
DankmeyerBR,6,betweenness,1,0.05,0.0025
LaustenM,6,betweenness,1,0.05,0.0025
NijkampHJJ,16,betweenness,1,0.05,0.0025
HanssonTM,3,betweenness,1,0.05,0.0025
vanSchijndelJWPM,8,betweenness,1,0.05,0.0025
BalzarM,7,betweenness,1,0.05,0.0025
R,3,betweenness,1,0.05,0.0025
HilliglohS,2,betweenness,1,0.05,0.0025
VegaR,12,betweenness,1,0.05,0.0025
ZasloffM,10,betweenness,1,0.05,0.0025
RosnerJL,8,betweenness,1,0.05,0.0025
HendlerRW,10,betweenness,1,0.05,0.0025
VazGomesA,22,betweenness,1,0.05,0.0025
RiethorstA,8,betweenness,1,0.05,0.0025
JureticD,10,betweenness,1,0.05,0.0025
SimonsLH,4,betweenness,1,0.05,0.0025
WijkerJE,15,betweenness,1,0.05,0.0025
HemkerM,15,betweenness,1,0.05,0.0025
MuldersID,3,betweenness,1,0.05,0.0025
BuitenhuisR,2,betweenness,1,0.05,0.0025
MosterdB,6,betweenness,1,0.05,0.0025
MeulenHP,19,betweenness,1,0.05,0.0025
vanZwetEJ,6,betweenness,1,0.05,0.0025
SarraoJL,6,betweenness,1,0.05,0.0025
vanDijckR,5,betweenness,1,0.05,0.0025
EmansBJM,4,betweenness,1,0.05,0.0025
LeyensJ,2,betweenness,1,0.05,0.0025
GuehoE,4,betweenness,1,0.05,0.0025
MasclauxF,4,betweenness,1,0.05,0.0025
GerritsAHG,4,betweenness,1,0.05,0.0025
deJongGMD,1,betweenness,1,0.05,0.0025
HollanderJJ,1,betweenness,1,0.05,0.0025
MakkesP,5,betweenness,1,0.05,0.0025
BiertA,2,betweenness,1,0.05,0.0025
SmanS,20,betweenness,1,0.05,0.0025
GeusJW,4,betweenness,1,0.05,0.0025
vanBrumM,4,betweenness,1,0.05,0.0025
TeuchyH,4,betweenness,1,0.05,0.0025
VanduffelL,4,betweenness,1,0.05,0.0025
vanDaalenG,2,betweenness,1,0.05,0.0025
BakboordJ,3,betweenness,1,0.05,0.0025
ZuiderwijkEJHHGCMJ,4,betweenness,1,0.05,0.0025
DieudonneSC,6,betweenness,1,0.05,0.0025
BierkensJ,6,betweenness,1,0.05,0.0025
SchoetersGER,6,betweenness,1,0.05,0.0025
KippuwN,3,betweenness,1,0.05,0.0025
JongesGN,5,betweenness,1,0.05,0.0025
vanUrkB,5,betweenness,1,0.05,0.0025
GarrigaOostenbrinkMT,6,betweenness,1,0.05,0.0025
SchwarzB,6,betweenness,1,0.05,0.0025
MullerWG,6,betweenness,1,0.05,0.0025
SumaryonoW,6,betweenness,1,0.05,0.0025
ProlschP,6,betweenness,1,0.05,0.0025
deBoerAPN,9,betweenness,1,0.05,0.0025
StouthamerAH,9,betweenness,1,0.05,0.0025
DelormeCO,8,betweenness,1,0.05,0.0025
HarmsN,8,betweenness,1,0.05,0.0025
JensterG,4,betweenness,1,0.05,0.0025
DammK,4,betweenness,1,0.05,0.0025
SlobodnikP,7,betweenness,1,0.05,0.0025
BotmanC,7,betweenness,1,0.05,0.0025
TenneyN,4,betweenness,1,0.05,0.0025
HuygensK,4,betweenness,1,0.05,0.0025
vanderGijpK,3,betweenness,1,0.05,0.0025
vanderMeijdenE,2,betweenness,1,0.05,0.0025
KlompH,2,betweenness,1,0.05,0.0025
KraaijenhagenHA,2,betweenness,1,0.05,0.0025
DeurlooKEI,6,betweenness,1,0.05,0.0025
IJzermanM,11,betweenness,1,0.05,0.0025
ZhangDH,11,betweenness,1,0.05,0.0025
BreebaartL,5,betweenness,1,0.05,0.0025
vanZantenB,5,betweenness,1,0.05,0.0025
deRuytervanSteveninckED,9,betweenness,1,0.05,0.0025
AdelmannP,14,betweenness,1,0.05,0.0025
BakelsR,6,betweenness,1,0.05,0.0025
WielinkJEZGI,6,betweenness,1,0.05,0.0025
BanensPJA,9,betweenness,1,0.05,0.0025
vanDongenGBW,9,betweenness,1,0.05,0.0025
HasselaarMMA,9,betweenness,1,0.05,0.0025
LieshoutRAJM,9,betweenness,1,0.05,0.0025
PraagmanJ,9,betweenness,1,0.05,0.0025
SchrieverBF,9,betweenness,1,0.05,0.0025
AhmedzaiS,4,betweenness,1,0.05,0.0025
BoeijingaPH,8,betweenness,1,0.05,0.0025
Nichols-BohlinJS,7,betweenness,1,0.05,0.0025
BolGW,1,betweenness,1,0.05,0.0025
BosmanAF,2,betweenness,1,0.05,0.0025
GregoireF,4,betweenness,1,0.05,0.0025
BrookMA,2,betweenness,1,0.05,0.0025
CroweGD,2,betweenness,1,0.05,0.0025
BajdorK,3,betweenness,1,0.05,0.0025
MenovskyAAKNNH,11,betweenness,1,0.05,0.0025
TuanNC,18,betweenness,1,0.05,0.0025
KohlerBE,5,betweenness,1,0.05,0.0025
ShalerTA,4,betweenness,1,0.05,0.0025
BuurmanET,2,betweenness,1,0.05,0.0025
tenVoordeGHJ,2,betweenness,1,0.05,0.0025
CamstraR,2,betweenness,1,0.05,0.0025
ChandraH,6,betweenness,1,0.05,0.0025
RamirezAP,13,betweenness,1,0.05,0.0025
CortassaS,3,betweenness,1,0.05,0.0025
AonMA,3,betweenness,1,0.05,0.0025
FowlerGJS,6,betweenness,1,0.05,0.0025
HunterCN,6,betweenness,1,0.05,0.0025
DaamsH,3,betweenness,1,0.05,0.0025
DikkenL,3,betweenness,1,0.05,0.0025
DingemansePS,1,betweenness,1,0.05,0.0025
vanOordML,2,betweenness,1,0.05,0.0025
MoorsFJ,3,betweenness,1,0.05,0.0025
BurkiG,5,betweenness,1,0.05,0.0025
CramerN,5,betweenness,1,0.05,0.0025
ScutareauP,3,betweenness,1,0.05,0.0025
DuineveldCAA,5,betweenness,1,0.05,0.0025
ZuurmanK,5,betweenness,1,0.05,0.0025
DoornbosDA,5,betweenness,1,0.05,0.0025
EveraersPCJ,2,betweenness,1,0.05,0.0025
FangYA,5,betweenness,1,0.05,0.0025
GewusterJ,4,betweenness,1,0.05,0.0025
StoddartS,4,betweenness,1,0.05,0.0025
FlorisTAG,12,betweenness,1,0.05,0.0025
BabcockGT,3,betweenness,1,0.05,0.0025
FranklinHR,8,betweenness,1,0.05,0.0025
SimonettiGPC,8,betweenness,1,0.05,0.0025
TenBokkelHuininkWW,8,betweenness,1,0.05,0.0025
MandjesIAM,8,betweenness,1,0.05,0.0025
DalesioOB,8,betweenness,1,0.05,0.0025
HalbertsmaJM,8,betweenness,1,0.05,0.0025
VeermanGJ,8,betweenness,1,0.05,0.0025
vanWostenJHM,8,betweenness,1,0.05,0.0025
KramerJJAM,3,betweenness,1,0.05,0.0025
TechanD,7,betweenness,1,0.05,0.0025
PickettWE,7,betweenness,1,0.05,0.0025
GoozenSHM,3,betweenness,1,0.05,0.0025
HansenL,6,betweenness,1,0.05,0.0025
Norgaard-NielsenHU,4,betweenness,1,0.05,0.0025
GraafK,1,betweenness,1,0.05,0.0025
GroenBH,2,betweenness,1,0.05,0.0025
GuiralM,3,betweenness,1,0.05,0.0025
ViratelleO,3,betweenness,1,0.05,0.0025
BergmanL,3,betweenness,1,0.05,0.0025
HaimanZ,13,betweenness,1,0.05,0.0025
Metz-SpruijtD,2,betweenness,1,0.05,0.0025
HemrikaWLHG,2,betweenness,1,0.05,0.0025
JanssenLPBM,2,betweenness,1,0.05,0.0025
HoogstratenHW,2,betweenness,1,0.05,0.0025
DuxP,8,betweenness,1,0.05,0.0025
HardK,8,betweenness,1,0.05,0.0025
DevreeseBNRIM,8,betweenness,1,0.05,0.0025
LeguijtT,9,betweenness,1,0.05,0.0025
FitchJC,8,betweenness,1,0.05,0.0025
MeliceJL,1,betweenness,1,0.05,0.0025
WyningaVM,7,betweenness,1,0.05,0.0025
JobseRB,7,betweenness,1,0.05,0.0025
KampF,5,betweenness,1,0.05,0.0025
CaugheyWS,5,betweenness,1,0.05,0.0025
BrederooJ,9,betweenness,1,0.05,0.0025
PiekT,3,betweenness,1,0.05,0.0025
SchoonH,8,betweenness,1,0.05,0.0025
LavyD,6,betweenness,1,0.05,0.0025
PeetersWHM,5,betweenness,1,0.05,0.0025
StuijfzandSCBJMC,4,betweenness,1,0.05,0.0025
HennephofDE,4,betweenness,1,0.05,0.0025
EecenM,1,betweenness,1,0.05,0.0025
WidenfeltB,2,betweenness,1,0.05,0.0025
ParotP,4,betweenness,1,0.05,0.0025
VermeglioA,4,betweenness,1,0.05,0.0025
LodderAL,2,betweenness,1,0.05,0.0025
LolkemaLDM,4,betweenness,1,0.05,0.0025
AshekL,4,betweenness,1,0.05,0.0025
TonkesM,3,betweenness,1,0.05,0.0025
SmitOJB,4,betweenness,1,0.05,0.0025
ComptonDA,4,betweenness,1,0.05,0.0025
LuijkR,9,betweenness,1,0.05,0.0025
DorlandC,4,betweenness,1,0.05,0.0025
MandysF,2,betweenness,1,0.05,0.0025
SilberA,6,betweenness,1,0.05,0.0025
MoeringsM,4,betweenness,1,0.05,0.0025
BoutelierJCJ,4,betweenness,1,0.05,0.0025
KelkC,4,betweenness,1,0.05,0.0025
vonEyeA,1,betweenness,1,0.05,0.0025
NagelkerkenB,3,betweenness,1,0.05,0.0025
WinklerAA,6,betweenness,1,0.05,0.0025
ZonneveldBJM,6,betweenness,1,0.05,0.0025
dePaterBNH,1,betweenness,1,0.05,0.0025
LynnJW,13,betweenness,1,0.05,0.0025
Fu-mingY,8,betweenness,1,0.05,0.0025
deBoerFRJKHCJL,4,betweenness,1,0.05,0.0025
NewcombeNJ,5,betweenness,1,0.05,0.0025
VijnRJ,5,betweenness,1,0.05,0.0025
DelapalmeA,3,betweenness,1,0.05,0.0025
BuijsmanPJ,2,betweenness,1,0.05,0.0025
PanconessiA,3,betweenness,1,0.05,0.0025
PapatrintafilouM,3,betweenness,1,0.05,0.0025
TsigasP,3,betweenness,1,0.05,0.0025
WakkerP,4,betweenness,1,0.05,0.0025
RensenFSX,2,betweenness,1,0.05,0.0025
CrampS,3,betweenness,1,0.05,0.0025
VlcekJA,7,betweenness,1,0.05,0.0025
UddingJH,7,betweenness,1,0.05,0.0025
AfmanBP,2,betweenness,1,0.05,0.0025
SalmasoBLN,5,betweenness,1,0.05,0.0025
SchomakerM,6,betweenness,1,0.05,0.0025
WaverenE,4,betweenness,1,0.05,0.0025
SewusterR,4,betweenness,1,0.05,0.0025
SchroderK,10,betweenness,1,0.05,0.0025
AlbrightSL,10,betweenness,1,0.05,0.0025
GrethleinM,6,betweenness,1,0.05,0.0025
LisounkinA,6,betweenness,1,0.05,0.0025
vandeHageE,4,betweenness,1,0.05,0.0025
SieroFW,2,betweenness,1,0.05,0.0025
HenshawJM,4,betweenness,1,0.05,0.0025
BurgessLW,4,betweenness,1,0.05,0.0025
GroeneveldP,5,betweenness,1,0.05,0.0025
RijngaertA,6,betweenness,1,0.05,0.0025
BlommestijnGJF,7,betweenness,1,0.05,0.0025
SonnhammerELL,4,betweenness,1,0.05,0.0025
RaatNJH,4,betweenness,1,0.05,0.0025
vanStigtB,5,betweenness,1,0.05,0.0025
MuricyG,7,betweenness,1,0.05,0.0025
Roorda-HonéeJMTG,3,betweenness,1,0.05,0.0025
deBoerJPCG,3,betweenness,1,0.05,0.0025
ZoutbergGR,3,betweenness,1,0.05,0.0025
BackhausD,6,betweenness,1,0.05,0.0025
FriedrichG,6,betweenness,1,0.05,0.0025
KellerI,6,betweenness,1,0.05,0.0025
VerwijW,5,betweenness,1,0.05,0.0025
GiesselinkJPM,3,betweenness,1,0.05,0.0025
PapinN,3,betweenness,1,0.05,0.0025
TuijpCJM,4,betweenness,1,0.05,0.0025
VashishtaP,8,betweenness,1,0.05,0.0025
KaliaRK,8,betweenness,1,0.05,0.0025
GreenwellDL,8,betweenness,1,0.05,0.0025
NakanoA,8,betweenness,1,0.05,0.0025
BiL,8,betweenness,1,0.05,0.0025
HertzP,11,betweenness,1,0.05,0.0025
DatemaA,3,betweenness,1,0.05,0.0025
SnellenH,3,betweenness,1,0.05,0.0025
VisscherRW,5,betweenness,1,0.05,0.0025
VichovaJ,2,betweenness,1,0.05,0.0025
